Datetime,Electric,Gas,Water
2020-05-15,28.625,6.969104166666667,0.034583333333333334
2020-05-16,27.708333333333332,1.1615624999999998,0.023625000000000004
2020-05-17,27.916666666666668,1.1615624999999998,0.0244375
2020-05-18,30.0,11.615166666666667,0.04125
2020-05-19,28.875,0.9292291666666667,0.044500000000000005
2020-05-20,28.979166666666668,0.6969375000000001,0.030208333333333334
2020-05-21,29.010416666666668,0.6969375000000001,0.029291666666666664
2020-05-22,29.46875,0.464625,0.0365625
2020-05-23,29.125,0.92925,0.026333333333333334
2020-05-24,28.333333333333332,0.6969375000000001,0.0275
2020-05-25,29.479166666666668,0.6969166666666666,0.027083333333333334
2020-05-26,30.083333333333332,0.6969166666666666,0.03277083333333333
2020-05-27,30.145833333333332,7.665979166666666,0.03304166666666667
2020-05-28,29.645854166666666,0.6969375000000001,0.034479166666666665
2020-05-29,29.402770833333335,0.464625,0.06602083333333333
2020-05-30,27.493041666666667,0.6969375000000001,0.025708333333333333
2020-05-31,27.583333333333332,0.6969375000000001,0.023229166666666665
2020-06-01,29.75,0.464625,0.0378125
2020-06-02,29.989583333333332,0.6969166666666666,0.06372916666666667
2020-06-03,31.072916666666668,0.6969375000000001,0.2197083333333333
2020-06-04,30.0,0.6969375000000001,0.13583333333333333
2020-06-05,29.4375,0.92925,0.040916666666666664
2020-06-06,27.083333333333332,0.92925,0.030083333333333333
2020-06-07,26.0,0.92925,0.025833333333333333
2020-06-08,27.822916666666668,0.92925,0.06427083333333333
2020-06-09,25.364583333333332,0.92925,0.03979166666666667
2020-06-10,27.489583333333332,0.92925,0.08427083333333334
2020-06-11,28.927083333333332,0.92925,0.047375
2020-06-12,28.416666666666668,0.92925,0.04572916666666666
2020-06-13,26.0,0.92925,0.045000000000000005
2020-06-14,26.5625,0.6969375000000001,0.0276875
2020-06-15,29.239583333333332,0.6969375000000001,0.05604166666666666
2020-06-16,28.78125,0.6969375000000001,0.04364583333333333
2020-06-17,29.6875,0.464625,0.09635416666666667
2020-06-18,30.395833333333332,0.92925,0.047999999999999994
2020-06-19,30.229166666666668,0.6969375000000001,0.0465625
2020-06-20,26.583333333333332,0.6969375000000001,0.0240625
