Datetime,Electric,Water,Gas
2016-09-01,2210.56,8.147,230.34
2016-09-02,2372.64,7.352,227.184
2016-09-03,1456.96,0.06,205.09199999999998
2016-09-04,1413.28,0.079,201.93599999999998
2016-09-05,2398.24,7.722,242.96099999999998
2016-09-06,2358.4,8.296,230.338
2016-09-07,2436.48,7.863,252.42499999999998
2016-09-08,2413.6,9.915,242.96099999999998
2016-09-09,2354.24,8.268,239.80599999999998
2016-09-10,1516.96,0.08,208.248
2016-09-11,1355.68,0.06,205.09199999999998
2016-09-12,2270.56,7.829,252.428
2016-09-13,2502.7799999999997,9.007,318.68399999999997
2016-09-14,2646.67,7.682,192.47
2016-09-15,2782.97,8.151,189.316
2016-09-16,2667.57,7.208,195.62699999999998
2016-09-17,1867.84,13.334,176.691
2016-09-18,1470.81,13.3,164.06799999999998
2016-09-19,2682.68,7.511,201.938
2016-09-20,2638.58,9.887,205.09199999999998
2016-09-21,2649.78,9.534,318.68399999999997
2016-09-22,2723.14,11.009,577.416
2016-09-23,2474.11,8.121,956.0550000000001
2016-09-24,1472.42,0.669,167.225
2016-09-25,1492.69,0.4,167.224
2016-09-26,2811.85,8.647,804.601
2016-09-27,2800.01,9.171,280.82
2016-09-28,2657.89,15.304,466.98499999999996
2016-09-29,2722.28,12.564,1107.51
2016-09-30,2571.73,10.867,971.83
2016-10-01,1359.95,0.151,173.537
2016-10-02,1345.21,0.12000000000000001,173.53199999999998
2016-10-03,2818.7,13.067,1527.165
2016-10-04,2905.12,12.608,1126.442
2016-10-05,2785.67,16.248,1034.936
2016-10-06,3001.39,21.986,1101.196
2016-10-07,2932.46,12.997,1091.733
2016-10-08,1360.78,0.29,173.537
2016-10-09,1384.76,0.33,173.535
2016-10-10,3028.53,11.801,2697.78
2016-10-11,3283.9900000000002,12.979000000000001,2382.249
2016-10-12,3120.65,9.799,2060.408
2016-10-13,3213.86,11.682,2196.087
2016-10-14,2936.32,12.322,1946.817
2016-10-15,1735.32,1.302,1170.608
2016-10-16,1357.77,0.08,132.51399999999998
2016-10-17,2854.55,11.34,1315.759
2016-10-18,3179.91,11.519,2211.859
2016-10-19,2948.7,9.379999999999999,2085.649
2016-10-20,3125.25,14.443,1965.749
2016-10-21,2873.29,12.165,2009.92
2016-10-22,1244.19,0.07,145.138
2016-10-23,1329.24,0.08,362.849
2016-10-24,2917.79,11.011000000000001,2426.4230000000002
2016-10-25,3060.04,12.752,2480.06
2016-10-26,2943.93,10.902000000000001,2085.647
2016-10-27,2969.85,24.102,1946.82
2016-10-28,2898.89,21.179,1647.0620000000001
2016-10-29,1328.69,5.147,164.07
2016-10-30,1373.25,4.978,164.069
2016-10-31,2862.4,11.202,2041.48
2016-11-01,3295.69,11.198,2287.591
2016-11-02,3070.629,9.669,2741.951
2016-11-03,3205.25,10.847,2682.004
2016-11-04,2965.509,8.71,2388.5570000000002
2016-11-05,1321.79,6.499,183.003
2016-11-06,1414.944,0.0,198.781
2016-11-07,2866.335,0.0,1757.501
2016-11-08,3139.21,0.0,2997.53
2016-11-09,3134.9,0.0,4007.226
2016-11-10,3058.9,0.0,3533.933
2016-11-11,2903.31,0.0,3032.243
2016-11-12,1972.93,0.0,2278.118
2016-11-13,1635.43,0.0,186.15699999999998
2016-11-14,3288.79,0.0,3464.518
2016-11-15,3323.3,0.0,2486.372
2016-11-16,3136.69,0.0,2552.632
2016-11-17,3267.97,0.0,2754.572
2016-11-18,3020.171,0.0,2956.513
2016-11-19,1608.97,0.0,192.47
2016-11-20,1644.3,0.0,198.78
2016-11-21,3388.63,0.0,4464.742
2016-11-22,3508.99,0.0,3590.729
2016-11-23,3344.94,0.0,3571.794
2016-11-24,3396.13,9.877,3193.16
2016-11-25,3116.89,14.051,3316.214
2016-11-26,1712.36,10.705,205.09099999999998
2016-11-27,1783.46,0.872,192.47
2016-11-28,3230.82,10.241,4540.473
2016-11-29,3339.61,11.649000000000001,3966.206
2016-11-30,3338.75,10.319,2517.925
2016-12-01,3339.0,12.406,0.0
2016-12-02,3176.21,10.232,0.0
2016-12-03,1680.6200000000001,0.335,0.0
2016-12-04,1744.94,0.301,0.0
2016-12-05,3321.65,10.221,0.0
2016-12-06,3405.82,11.557,0.0
2016-12-07,3129.99,8.907,0.0
2016-12-08,3145.43,10.78,0.0
2016-12-09,2974.92,8.499,0.0
2016-12-10,1670.01,0.179,0.0
2016-12-11,1633.81,0.113,0.0
2016-12-12,3170.695,9.239,0.0
2016-12-13,3098.195,9.474,0.0
2016-12-14,2814.34,7.498,0.0
2016-12-15,3031.25,8.238,0.0
2016-12-16,2858.7400000000002,6.529,0.0
2016-12-17,1665.81,0.03,0.0
2016-12-18,1692.52,0.03,0.0
2016-12-19,2826.919,4.521,2925.1549999999997
2016-12-20,2662.82,3.771,4331.9130000000005
2016-12-21,2751.72,4.8790000000000004,4242.594
2016-12-22,2635.03,3.3,4376.573
2016-12-23,2482.085,3.807,4421.2300000000005
2016-12-24,1604.215,0.03,178.64
2016-12-25,1571.65,0.03,189.80499999999998
2016-12-26,1841.49,0.02,189.80499999999998
2016-12-27,1972.25,0.08,189.80499999999998
2016-12-28,2078.99,0.05,212.135
2016-12-29,2147.75,0.038,200.969
2016-12-30,2019.3400000000001,0.03,6107.102
2016-12-31,1846.24,0.03,200.96999999999997
2017-01-01,1847.6,0.01,212.135
2017-01-02,2036.45,0.02,7804.138
2017-01-03,2888.27,4.238,7670.161
2017-01-04,2829.56,5.761,5024.121
2017-01-05,2902.57,10.452,5135.767
2017-01-06,2937.25,9.457,5292.073
2017-01-07,1968.56,1.431,3215.443
2017-01-08,1628.57,0.05,189.80499999999998
2017-01-09,3228.93,8.631,5024.122
2017-01-10,3311.82,10.365,4119.781
2017-01-11,3134.96,9.27,4097.455
2017-01-12,3329.56,12.606,4231.426
2017-01-13,3119.14,11.803,4745.003
2017-01-14,1916.06,1.119,212.135
2017-01-15,1904.8,1.093,212.134
2017-01-16,3554.27,10.045,5459.548
2017-01-17,3776.14,10.537,4477.056
2017-01-18,3642.71,9.41,4130.948
2017-01-19,3505.1,10.019,3684.356
2017-01-20,3415.31,9.719,3706.684
2017-01-21,2150.56,1.6280000000000001,212.135
2017-01-22,1899.1,1.322,234.46499999999997
2017-01-23,3338.73,10.576,5694.006
2017-01-24,3312.2,10.651,4678.014
2017-01-25,3437.63,9.401,4465.89
2017-01-26,3628.881,10.418,4823.157
2017-01-27,3408.41,11.059,4443.557
2017-01-28,2265.81,7.97,212.135
2017-01-29,2207.0099999999998,7.62,223.29999999999998
2017-01-30,3659.63,14.647,5526.536
2017-01-31,3659.13,14.259,4711.5109999999995
2017-02-01,3272.13,18.589,4052.793
2017-02-02,3164.33,18.623,3796.003
2017-02-03,2991.89,17.173000000000002,3617.369
2017-02-04,1737.98,13.812,547.072
2017-02-05,1775.45,11.991,491.248
2017-02-06,3199.37,12.463000000000001,5504.206
2017-02-07,3209.43,11.114,4298.421
2017-02-08,3190.43,9.537,4119.783
2017-02-09,3377.51,9.566,4242.598
2017-02-10,3141.24,8.103,4019.302
2017-02-11,1697.51,10.377,223.29899999999998
2017-02-12,1901.68,0.841,234.46499999999997
2017-02-13,3072.82,9.564,5336.736
2017-02-14,3164.94,9.73,4499.385
2017-02-15,3190.94,8.964,3907.652
2017-02-16,3104.88,12.589,3885.324
2017-02-17,2947.8,12.692,3461.062
2017-02-18,2090.4,3.555,2489.731
2017-02-19,1931.785,2.836,212.135
2017-02-20,3175.005,13.116,3907.649
2017-02-21,3133.67,14.447000000000001,3248.931
2017-02-22,3063.46,10.34,2913.9900000000002
2017-02-23,3177.12,11.473,3449.9
2017-02-24,2875.88,8.759,3248.934
2017-02-25,1892.78,2.309,212.135
2017-02-26,1767.53,1.313,212.134
2017-02-27,3050.71,7.622,4611.031
2017-02-28,3032.68,9.201,4209.103
2017-03-01,3029.05,8.845,3862.991
2017-03-02,3087.569,10.082,3751.346
2017-03-03,2944.65,8.807,3729.015
2017-03-04,1859.7,1.0110000000000001,200.96999999999997
2017-03-05,1866.62,1.04,223.29999999999998
2017-03-06,3266.0099999999998,10.053,4287.252
2017-03-07,3400.28,11.837,3595.04
2017-03-08,3328.38,9.986,3081.466
2017-03-09,3230.46,10.812,2757.687
2017-03-10,3211.84,8.638,2791.178
2017-03-11,1954.6299999999999,0.725,223.29999999999998
2017-03-12,1835.06,0.653,223.29999999999998
2017-03-13,3111.29,9.926,3461.066
2017-03-14,3151.7,10.945,2713.025
2017-03-15,3207.14,10.329,2121.3
2017-03-16,3241.89,10.753,2634.873
2017-03-17,3073.04,8.118,3081.462
2017-03-18,2028.71,1.919,1886.838
2017-03-19,1781.04,0.927,212.135
2017-03-20,3014.75,13.941,3036.804
2017-03-21,2973.01,17.874,3137.287
2017-03-22,3285.37,10.395,3438.733
2017-03-23,3095.52,10.37,3014.473
2017-03-24,2880.12,12.023,2913.9900000000002
2017-03-25,1688.98,1.523,234.46499999999997
2017-03-26,1680.531,1.41,223.29999999999998
2017-03-27,3075.27,11.679,3606.205
2017-03-28,3083.84,12.33,2858.169
2017-03-29,3088.4,9.913,2467.404
2017-03-30,2908.16,13.164,1272.782
2017-03-31,2734.1,10.026,1831.0159999999998
2017-04-01,1694.31,1.034,212.135
2017-04-02,1669.87,1.034,212.135
2017-04-03,2728.7200000000003,11.578,2299.933
2017-04-04,3035.41,10.21,2266.439
2017-04-05,2794.76,10.416,2389.25
2017-04-06,2785.26,11.353,2355.756
2017-04-07,2679.83,10.031,1987.325
2017-04-08,1610.86,1.494,200.969
2017-04-09,1590.38,1.651,200.96999999999997
2017-04-10,2425.94,8.713,2422.745
2017-04-11,2355.78,9.034,2076.639
2017-04-12,2520.049,7.921,2232.945
2017-04-13,2561.76,8.772,2378.086
2017-04-14,1602.52,1.232,2255.278
2017-04-15,1494.85,1.561,212.134
2017-04-16,1541.2,1.179,212.135
2017-04-17,1619.45,0.745,3282.426
2017-04-18,1685.97,0.978,2713.027
2017-04-19,2541.04,6.4590000000000005,2165.96
2017-04-20,2644.55,7.399,2210.618
2017-04-21,2551.56,5.889,2143.628
2017-04-22,1645.6299999999999,1.959,212.135
2017-04-23,1691.68,1.774,212.135
2017-04-24,2717.55,8.435,2567.885
2017-04-25,2603.31,9.086,2579.049
2017-04-26,2680.06,10.028,2780.015
2017-04-27,2780.76,4.848000000000001,2824.675
2017-04-28,2633.24,4.848000000000001,2244.112
2017-04-29,1759.87,4.848000000000001,212.135
2017-04-30,1784.77,4.848000000000001,223.29899999999998
2017-05-01,1880.099,4.848000000000001,2456.239
2017-05-02,2897.93,11.828000000000001,2188.287
2017-05-03,2990.32,10.932,1920.335
2017-05-04,2596.661,10.526,2165.959
2017-05-05,2556.92,8.997,1808.686
2017-05-06,1836.64,1.8860000000000001,212.135
2017-05-07,1879.54,1.358,200.96999999999997
2017-05-08,2886.43,9.604000000000001,2768.85
2017-05-09,2859.95,12.916,2121.3
2017-05-10,2661.4900000000002,15.025,1250.453
2017-05-11,2676.3,13.225,971.332
2017-05-12,2830.74,10.232,1172.3
2017-05-13,1673.045,14.549,200.96999999999997
2017-05-14,1624.945,9.357,346.111
2017-05-15,2805.891,13.042,1440.252
2017-05-16,2771.7000000000003,10.838,346.11199999999997
2017-05-17,2721.87,11.847,1027.157
2017-05-18,2353.55,8.482,770.371
2017-05-19,2449.45,8.94,1138.8029999999999
2017-05-20,1336.39,0.442,200.969
2017-05-21,1376.3600000000001,0.489,200.96999999999997
2017-05-22,2191.44,9.195,636.395
2017-05-23,2352.63,10.18,513.583
2017-05-24,2285.11,8.669,468.923
2017-05-25,2352.75,9.051,223.29999999999998
2017-05-26,2182.57,6.543,334.94599999999997
2017-05-27,1330.51,0.122,0.0
2017-05-28,1316.06,0.308,0.0
2017-05-29,1483.59,0.167,0.0
2017-05-30,1447.79,0.442,0.0
2017-05-31,2122.93,7.733,156.31
2017-06-01,2080.91,8.975,223.29999999999998
2017-06-02,2143.88,7.597,212.135
2017-06-03,1341.08,0.436,178.64
2017-06-04,1404.5,0.431,189.80499999999998
2017-06-05,2364.05,8.592,234.46499999999997
2017-06-06,2295.87,8.12,245.629
2017-06-07,2084.66,8.619,245.63
2017-06-08,2375.87,8.178,245.629
2017-06-09,2185.11,7.793,245.63
2017-06-10,1318.491,0.391,200.96999999999997
2017-06-11,1242.32,0.319,200.96999999999997
2017-06-12,2139.03,8.404,256.793
2017-06-13,2269.92,8.858,234.46499999999997
2017-06-14,2195.24,8.832,234.46399999999997
2017-06-15,2198.05,8.289,66.99
2017-06-16,2066.81,7.459,167.474
2017-06-17,1320.7,0.308,156.31
2017-06-18,1309.28,0.17099999999999999,167.475
2017-06-19,2262.22,7.258,167.474
2017-06-20,2292.191,8.458,212.134
2017-06-21,2188.77,7.791,178.64
2017-06-22,2300.29,8.231,200.969
2017-06-23,2233.4900000000002,7.381,200.96999999999997
2017-06-24,1302.911,0.321,167.475
2017-06-25,1238.81,0.13,145.14499999999998
2017-06-26,2155.67,7.439,44.66
2017-06-27,2355.68,7.787,44.66
2017-06-28,2423.2400000000002,9.362,66.99
2017-06-29,2251.49,11.179,178.64
2017-06-30,2037.69,15.909,435.428
2017-07-01,1537.34,5.3709999999999996,189.80499999999998
2017-07-02,1431.36,0.13,167.475
2017-07-03,2214.06,7.821,212.135
2017-07-04,2298.591,9.004,234.46499999999997
2017-07-05,2187.65,8.93,200.96999999999997
2017-07-06,2169.41,9.26,200.96999999999997
2017-07-07,2068.21,7.048,189.80499999999998
2017-07-08,1321.47,0.2,167.475
2017-07-09,1288.73,0.44,156.31
2017-07-10,2171.68,8.37,223.29899999999998
2017-07-11,2396.42000000041,7.667,212.135
2017-07-12,2262.0099999999998,8.865,212.135
2017-07-13,2345.33,9.452,223.29999999999998
2017-07-14,2099.11,8.017,223.29899999999998
2017-07-15,1405.29,0.6819999999999999,189.80499999999998
2017-07-16,1386.94,0.165,178.64
2017-07-17,2059.14,7.925,111.64899999999999
2017-07-18,2194.27,8.22,0.0
2017-07-19,2379.3,8.701,145.144
2017-07-20,2275.61,7.811,212.135
2017-07-21,2172.3,6.51,234.46499999999997
2017-07-22,1225.6299999999999,0.501,200.96999999999997
2017-07-23,1269.68,0.621,223.29899999999998
2017-07-24,2072.48,6.962,223.29999999999998
2017-07-25,1944.58,7.958,223.29999999999998
2017-07-26,2083.52,8.199,223.29899999999998
2017-07-27,1969.26,7.688000000000001,100.48499999999999
2017-07-28,1875.96,7.413,0.0
2017-07-29,1141.54,0.541,0.0
2017-07-30,1140.16,0.23199999999999998,0.0
2017-07-31,1754.45,9.566,0.0
2017-08-01,1880.67,8.459,0.0
2017-08-02,2194.56,7.352,0.0
2017-08-03,2136.38,7.2780000000000005,0.0
2017-08-04,2093.52,7.049,111.649
2017-08-05,1476.02,0.341,212.135
2017-08-06,1441.5,0.179,212.135
2017-08-07,2262.3,7.816,234.46499999999997
2017-08-08,2439.92,6.652,245.63
2017-08-09,2342.82,7.259,256.79499999999996
2017-08-10,2073.22,6.99,234.46399999999997
2017-08-11,2097.24,7.2700000000000005,245.629
2017-08-12,1543.56,0.741,212.135
2017-08-13,1488.8799999999999,8.459999999999999,200.96999999999997
2017-08-14,2257.66,8.273,256.79499999999996
2017-08-15,2200.36,8.487,234.46499999999997
2017-08-16,2258.66,7.501,267.96
2017-08-17,2447.4,8.984,256.794
2017-08-18,2175.42,7.098,245.63
2017-08-19,1461.2,4.152,234.46399999999997
2017-08-20,1419.98,0.243,212.135
2017-08-21,2282.2400000000002,6.151,245.63
2017-08-22,2374.92,6.937,234.46499999999997
2017-08-23,2357.86,8.328,245.63
2017-08-24,2199.5,7.949,245.63
2017-08-25,2113.3,6.313,234.46499999999997
2017-08-26,1451.78,0.331,200.96999999999997
2017-08-27,1469.96,0.16899999999999998,200.96999999999997
2017-08-28,1622.98,0.22,200.96999999999997
2017-08-29,1749.72,0.641,200.96999999999997
2017-08-30,2509.5,8.209,267.959
2017-08-31,2204.52,8.454,245.63
2017-09-01,2151.5,7.06,245.63
2017-09-02,1388.02,0.241,212.134
2017-09-03,1422.239,0.231,223.29999999999998
2017-09-04,2387.02,7.641,256.79499999999996
2017-09-05,2506.38,8.784,256.794
2017-09-06,2363.84,8.806,267.96
2017-09-07,2402.62,9.009,256.79499999999996
2017-09-08,2301.64,7.345,267.959
2017-09-09,1322.96,0.275,223.29999999999998
2017-09-10,1293.84,0.21,223.29999999999998
2017-09-11,2325.82,9.47,1015.995
2017-09-12,2334.199,9.98,1183.465
2017-09-13,2426.6,8.75,1239.289
2017-09-14,2459.01,9.171,1105.3129999999999
2017-09-15,2440.91,8.08,1306.278
2017-09-16,1749.64,2.48,1529.57
2017-09-17,1507.0,0.24,234.46499999999997
2017-09-18,2654.72,6.48,2288.771
2017-09-19,2568.78,8.0,1786.359
2017-09-20,2529.86,9.84,1205.795
2017-09-21,2742.46,10.0,1004.829
2017-09-22,2457.82,8.32,1641.2130000000002
2017-09-23,1740.9,1.44,0.0
2017-09-24,1521.24,1.84,0.0
2017-09-25,2686.2,10.32,602.895
2017-09-26,2740.56,10.88,212.13299999999998
2017-09-27,2723.96,17.119,882.018
2017-09-28,2770.44,18.16,267.959
2017-09-29,2726.06,18.88,960.171
2017-09-30,1653.16,0.88,200.969
2017-10-01,1534.926,0.8,212.135
2017-10-02,2902.323,14.481,2210.617
2017-10-03,3040.57,15.84,2389.248
2017-10-04,3074.98,12.88,1987.32
2017-10-05,3162.56,17.04,2288.767
2017-10-06,2868.9,17.759,2177.125
2017-10-07,1543.14,3.84,212.135
2017-10-08,1266.22,3.52,200.969
2017-10-09,2813.98,14.88,1931.498
2017-10-10,3078.14,15.360000000000001,1038.3239999999998
2017-10-11,3025.32,13.120000000000001,1138.807
2017-10-12,3048.0,15.28,1630.051
2017-10-13,2928.94,12.64,736.877
2017-10-14,1813.32,2.48,212.135
2017-10-15,1353.98,0.8,200.96999999999997
2017-10-16,2907.19,16.24,390.77
2017-10-17,2987.33,14.48,1898.004
2017-10-18,3162.22,13.040000000000001,1964.9959999999999
2017-10-19,3198.72,14.88,1563.067
2017-10-20,3016.9,11.360000000000001,1920.34
2017-10-21,1535.22,0.64,223.29999999999998
2017-10-22,1482.88,0.56,212.135
2017-10-23,3060.76,13.36,2031.983
2017-10-24,3093.34,14.96,1149.972
2017-10-25,2961.36,13.6,1942.665
2017-10-26,3209.0,18.88,1920.332
2017-10-27,2832.74,19.2,2165.958
2017-10-28,1421.7,4.24,212.135
2017-10-29,1442.1200000000001,4.5600000000000005,223.29899999999998
2017-10-30,2982.32,21.76,3762.509
2017-10-31,3040.18,21.839,3248.9320000000002
2017-11-01,2980.08,21.28,3170.782
2017-11-02,3114.5,22.400000000000002,3047.968
2017-11-03,2941.32,21.92,2847.006
2017-11-04,1441.32,9.92,212.135
2017-11-05,1515.6200000000001,8.88,234.46499999999997
2017-11-06,2974.94,21.52,4197.935
2017-11-07,3071.279,16.88,3829.5
2017-11-08,2892.14,12.96,3427.566
2017-11-09,3145.4,14.16,3349.4139999999998
2017-11-10,2875.8,15.120000000000001,3315.918
2017-11-11,1800.719,13.84,245.629
2017-11-12,1555.22,0.48,245.63
2017-11-13,3270.98,16.72,3818.338
2017-11-14,3185.38,15.76,3193.114
2017-11-15,3144.12,14.56,3405.238
2017-11-16,3236.86,15.92,3126.124
2017-11-17,3005.78,15.280000000000001,3662.025
2017-11-18,1508.88,0.4,234.46499999999997
2017-11-19,1632.44,0.32,223.29899999999998
2017-11-20,3197.7200000000003,17.44,4711.51
2017-11-21,3152.42,16.24,3505.721
2017-11-22,3072.32,18.96,2869.335
2017-11-23,3124.38,16.32,3260.096
2017-11-24,2921.14,12.32,3438.732
2017-11-25,1624.4,1.92,346.111
2017-11-26,1771.02,0.72,223.29999999999998
2017-11-27,3319.04,14.56,5292.074
2017-11-28,3263.2000000000003,17.2,4398.903
2017-11-29,3450.2400000000002,14.84,4320.751
2017-11-30,3425.44,16.6,4544.04
2017-12-01,3187.02,11.76,4387.737
2017-12-02,1593.92,0.48,234.46499999999997
2017-12-03,1738.66,0.64,234.46499999999997
2017-12-04,3293.82,14.96,5091.11
2017-12-05,3319.7599999999998,15.68,3204.275
2017-12-06,3149.3,14.08,4376.5689999999995
2017-12-07,3322.92,15.52,4063.96
2017-12-08,3066.16,12.64,4521.715
2017-12-09,1663.9,0.32,245.63
2017-12-10,1785.08,0.56,256.79499999999996
2017-12-11,3213.2599999999998,15.120000000000001,6319.2300000000005
2017-12-12,3530.58,14.56,5772.158
2017-12-13,3362.4,16.4,5158.098
2017-12-14,3381.64,15.28,5269.749
2017-12-15,3112.34,12.32,4800.8279999999995
2017-12-16,1578.36,0.32,234.46499999999997
2017-12-17,1698.64,0.24,234.46499999999997
2017-12-18,3016.84,10.0,5894.97
2017-12-19,2974.28,10.08,5202.759
2017-12-20,2782.34,9.6,4555.206
2017-12-21,2552.72,9.36,3996.967
2017-12-22,1592.5,1.04,223.29999999999998
2017-12-23,1519.2,1.12,212.134
2017-12-24,1504.6000000000001,0.9610000000000001,223.29999999999998
2017-12-25,1780.72,0.8,234.46499999999997
2017-12-26,1894.6,0.8,234.46499999999997
2017-12-27,2115.12,0.8,256.79499999999996
2017-12-28,1954.98,0.88,256.79499999999996
2017-12-29,2025.92,0.64,245.63
2017-12-30,1628.08,0.481,256.79499999999996
2017-12-31,1580.24,0.48,245.629
2018-01-01,2023.72,0.4,10059.408
2018-01-02,3001.5,7.44,8541.0
2018-01-03,2898.22,9.28,5470.709
2018-01-04,2816.14,9.519,5292.078
2018-01-05,2774.7200000000003,8.88,5024.121
2018-01-06,1774.64,0.238,234.46499999999997
2018-01-07,1779.42,0.4,245.63
2018-01-08,3531.44,15.05,6698.8330000000005
2018-01-09,3500.62,15.76,5615.8550000000005
2018-01-10,3268.96,15.12,4945.969
2018-01-11,3380.92,16.8,4555.207
2018-01-12,3187.74,13.520000000000001,4331.917
2018-01-13,1994.86,4.08,3371.745
2018-01-14,1846.22,0.56,234.46499999999997
2018-01-15,3369.72,17.519000000000002,5370.231
2018-01-16,3379.2,17.36,4521.714
2018-01-17,3263.64,13.92,4465.893
2018-01-18,3241.86,18.16,1719.373
2018-01-19,3187.38,16.080000000000002,4119.784000000001
2018-01-20,1875.16,0.641,245.629
2018-01-21,1796.78,0.48,245.63
2018-01-22,3345.62,16.0,5459.546
2018-01-23,3359.82,15.92,4599.862
2018-01-24,3188.42,16.0,4510.545
2018-01-25,3190.98,15.440000000000001,4197.938
2018-01-26,3028.7799999999997,12.641,4108.621
2018-01-27,1605.6,0.72,234.46499999999997
2018-01-28,1594.7,0.56,223.29899999999998
2018-01-29,3243.14,16.08,4666.851
2018-01-30,3365.22,18.32,4253.76
2018-01-31,3273.62,13.52,4242.594
2018-02-01,3503.08,15.92,4186.772
2018-02-02,3372.12,13.36,4008.1330000000003
2018-02-03,1902.92,7.359,0.0
2018-02-04,2028.72,7.68,0.0
2018-02-05,3674.36,17.76,4890.144
2018-02-06,3866.2,17.04,5716.336
2018-02-07,3416.64,13.76,7167.749
2018-02-08,3621.56,16.080000000000002,6363.889
2018-02-09,3441.0,14.0,6107.106
2018-02-10,1927.6,0.32,6062.448
2018-02-11,1886.64,0.4,5872.645
2018-02-12,3363.32,14.8,6609.514
2018-02-13,3646.96,15.280000000000001,5091.108
2018-02-14,3551.16,12.4,5236.265
2018-02-15,3488.4,16.64,5694.007
2018-02-16,3280.8,13.360000000000001,5370.223
2018-02-17,2143.24,2.96,5135.762
2018-02-18,1928.32,0.48,4934.8
2018-02-19,3566.96,14.24,4376.574
2018-02-20,3546.2400000000002,15.2,4041.634
2018-02-21,3422.0,14.32,4153.277
2018-02-22,3593.68,16.400000000000002,4019.295
2018-02-23,3328.04,12.0,3215.44
2018-02-24,1698.0,11.639999999999999,267.96
2018-02-25,1776.12,2.04,2366.922
2018-02-26,3600.84,15.120000000000001,6553.679999999999
2018-02-27,3633.36,13.919,6788.146
2018-02-28,3698.64,13.067,6732.324
2018-03-01,3971.0,13.416,6698.832
2018-03-02,3655.2,9.36,6587.19
2018-03-03,2336.84,3.278,6229.926
2018-03-04,2227.0,0.4,5906.143
2018-03-05,3706.36,14.88,5560.035
2018-03-06,3677.52,14.96,4097.456
2018-03-07,3358.6,13.360000000000001,2947.484
2018-03-08,3479.28,14.72,2768.849
2018-03-09,3247.2799999999997,12.0,44.66
2018-03-10,1546.0,4.8,0.0
2018-03-11,1637.0,0.4,0.0
2018-03-12,3567.76,14.56,0.0
2018-03-13,3452.36,15.600000000000001,0.0
2018-03-14,3310.24,13.76,0.0
2018-03-15,3429.08,17.12,0.0
2018-03-16,3133.0,18.080000000000002,0.0
2018-03-17,1962.24,2.48,0.0
2018-03-18,1638.0,0.16,0.0
2018-03-19,3218.16,14.0,0.0
2018-03-20,3226.6,13.76,0.0
2018-03-21,3050.0,10.639000000000001,0.0
2018-03-22,3033.0,11.84,0.0
2018-03-23,2799.12,11.76,0.0
2018-03-24,1612.0,0.16,0.0
2018-03-25,1597.96,0.16,0.0
2018-03-26,2878.56,10.24,0.0
2018-03-27,3018.76,10.56,0.0
2018-03-28,3066.32,10.4,0.0
2018-03-29,2823.44,10.561,0.0
2018-03-30,1777.2,0.16,0.0
2018-03-31,1717.04,0.16,0.0
2018-04-01,1741.0,0.16,0.0
2018-04-02,1936.56,0.16,0.0
2018-04-03,1689.12,0.16,0.0
2018-04-04,2806.04,8.76,0.0
2018-04-05,2695.24,9.4,0.0
2018-04-06,2662.12,8.56,0.0
2018-04-07,1504.24,0.16,0.0
2018-04-08,1486.64,0.08,0.0
2018-04-09,3392.92,13.68,0.0
2018-04-10,3630.36,15.84,0.0
2018-04-11,3646.2,13.52,0.0
2018-04-12,3769.0,15.6,0.0
2018-04-13,3276.52,13.360000000000001,0.0
2018-04-14,1682.68,0.4,0.0
2018-04-15,1705.56,2.88,0.0
2018-04-16,3136.32,15.200000000000001,0.0
2018-04-17,3339.8,15.6,0.0
2018-04-18,3054.4,16.24,167.474
2018-04-19,3070.04,16.48,949.008
2018-04-20,3151.88,11.841000000000001,848.52
2018-04-21,1748.48,0.32,0.0
2018-04-22,1700.52,0.32,0.0
2018-04-23,3224.56,18.56,1775.193
2018-04-24,3564.0,22.16,2065.476
2018-04-25,3300.04,17.68,2277.603
2018-04-26,3399.6,19.04,2422.747
2018-04-27,3424.68,13.92,2679.535
2018-04-28,1595.52,0.64,200.96999999999997
2018-04-29,1639.56,0.48,212.134
2018-04-30,3166.68,14.48,4209.102
2018-05-01,2998.0,14.8,3148.4519999999998
2018-05-02,3190.64,13.6,3226.605
2018-05-03,2984.4,13.68,2054.31
2018-05-04,2783.2,11.84,1373.2640000000001
2018-05-05,1652.6000000000001,0.64,189.803
2018-05-06,1628.76,3.6,334.94899999999996
2018-05-07,1834.12,3.36,926.676
2018-05-08,2830.24,13.6,658.725
2018-05-09,2747.96,12.64,848.525
2018-05-10,2912.64,16.64,1306.278
2018-05-11,2730.32,12.96,1127.642
2018-05-12,1585.1200000000001,0.48,189.80499999999998
2018-05-13,1555.2,0.24,189.80399999999997
2018-05-14,2620.34,12.32,1272.781
2018-05-15,2822.04,14.56,882.018
2018-05-16,2991.98,11.44,1663.549
2018-05-17,2728.56,12.8,1272.782
2018-05-18,2583.8,12.08,982.499
2018-05-19,1488.12,2.88,0.0
2018-05-20,1554.92,16.8,0.0
2018-05-21,2848.76,22.8,647.554
2018-05-22,2829.56,16.8,602.895
2018-05-23,2868.32,11.281,1004.83
2018-05-24,2943.64,11.279,1138.809
2018-05-25,2960.0,9.120000000000001,1261.619
2018-05-26,1434.0,0.16,189.80499999999998
2018-05-27,1465.16,0.16,189.80499999999998
2018-05-28,1578.32,0.161,178.64
2018-05-29,1595.48,0.32,200.96999999999997
