Date,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
7/16/2013,22.298,25.433,27.17,17.427,27.169,17.388,27.185,20.551,32.096,12.385,38.44,25.426,27.218,14.256,25.406,27.229,20.445,32.206,9.292,24.159,12.365,32.237,12.34,32.262,12.333,32.269,9.231,24.22,12.29,32.312,12.218,32.384,12.241,32.361,12.216,32.386,12.175,32.427,9.057,24.394,12.16,38.513,25.336,27.379,17.204,27.391,17.192,27.404
7/17/2013,17.155,30.414,22.343,22.292,22.298,22.292,22.301,22.298,25.29,33.447,24.462,11.962,38.612,22.301,22.298,25.267,30.464,16.354,11.887,32.715,11.869,35.699,14.107,22.298,19.337,17.055,30.489,16.404,11.788,32.814,11.763,32.839,11.745,32.857,11.72,32.882,8.706,27.645,17.004,27.616,16.981,30.525,22.295,23.747,27.869,20.623,11.597,33.006
7/18/2013,11.572,33.03,11.547,33.055,11.522,33.08,11.49,33.112,11.491,35.979,19.755,38.863,25.154,24.866,11.423,33.179,11.398,33.204,11.392,33.21,8.525,24.926,11.342,33.26,11.324,33.278,11.299,33.303,8.456,27.814,16.769,30.611,19.515,16.758,27.838,13.946,22.301,22.298,22.292,25.09,25.075,11.144,33.458,11.126,36.256,16.696,25.126,11.076
7/19/2013,39.061,22.292,22.301,22.298,25.021,27.936,16.675,27.951,16.647,30.693,22.298,25.03,27.974,13.878,25.033,27.986,16.597,27.999,16.585,28.011,16.572,25.312,10.847,33.755,10.691,33.911,8.098,25.353,10.779,33.823,10.754,33.848,10.729,33.873,8.042,25.409,10.699,33.903,10.674,33.928,10.655,33.947,10.63,33.972,10.605,37.529,14.856,14.856
7/20/2013,21.875,34.084,10.55,34.052,10.398,34.204,7.88,30.819,22.285,22.308,22.292,22.301,22.298,24.9,25.628,7.777,28.275,16.315,25.686,10.371,34.231,7.764,25.688,10.193,39.563,19.714,18.752,34.434,7.708,25.743,10.258,34.344,7.581,25.871,10.209,34.393,10.184,36.964,16.238,30.889,22.278,24.854,25.851,10.11,34.492,10.104,37.012,16.107
7/21/2013,25.981,12.424,43.329,10.035,37.074,18.626,39.573,19.843,18.634,42.093,30.961,27.276,37.12,18.454,34.826,12.314,43.439,12.31,43.442,12.328,45.882,15.998,31.054,27.148,37.301,18.504,37.242,18.486,39.701,24.742,31.008,24.722,33.429,30.996,24.673,31.089,24.664,31.092,27.073,34.997,7.229,31.042,22.28,24.599,28.736,15.861,28.722,15.962
7/22/2013,26.278,9.442,35.16,11.814,48.684,22.301,27.02,37.486,18.282,42.187,31.068,22.338,24.63,35.743,44.634,42.158,33.569,33.448,33.437,31.107,22.291,24.636,28.779,15.804,28.792,13.469,24.624,26.482,6.921,28.846,13.456,22.298,22.291,22.296,22.271,22.272,22.34,20.009,13.44,22.291,22.301,22.298,22.284,22.276,24.594,28.903,15.68,28.908
7/23/2013,15.586,31.28,22.283,22.247,20.104,15.643,28.954,17.892,35.612,8.866,35.736,6.664,29.022,15.595,31.2,24.545,26.78,6.598,33.402,29.119,13.357,24.509,31.231,22.299,20.092,15.534,29.047,15.551,31.256,22.291,20.113,13.319,24.426,31.272,22.303,22.304,22.281,22.335,22.27,22.285,24.483,31.253,22.28,24.457,31.264,22.32,22.339,24.402
7/24/2013,31.305,22.359,22.291,22.301,24.428,31.312,24.422,31.318,22.299,22.291,24.413,33.448,31.33,22.299,22.291,22.299,20.197,9.057,8.371,38.319,13.236,22.291,22.301,24.379,27.211,4.139,21.231,16.74,19.831,31.389,22.299,20.234,15.26,29.335,15.248,31.392,24.345,27.319,6.094,29.364,13.208,24.33,29.385,15.202,27.374,8.078,42.579,27.396
7/25/2013,8.053,40.574,22.295,20.288,15.134,27.462,7.897,40.694,22.29,22.259,18.365,9.912,45.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.501,62.77,188.005,65.071,53.905,37.317,0,0,7.256,40.964,24.107,31.633,22.301,22.299,22.291,20.504,12.936,22.301,22.299,24.075,29.882,14.701,29.895,16.46,37.515,7.083,37.519,7.058
7/27/2013,37.544,7.033,37.569,7.012,39.342,14.639,29.957,14.627,31.709,22.291,22.301,22.299,24.019,31.721,22.291,22.301,22.299,22.291,22.299,22.291,24.008,30.029,12.854,24.002,31.738,22.299,20.599,14.53,30.066,16.205,37.862,5.036,30.089,14.431,28.497,8.332,47.421,6.535,38.067,6.637,37.965,6.616,37.986,8.239,49.16,12.787,20.659,16.03
7/28/2013,38.082,6.538,39.693,14.406,30.19,14.394,31.819,22.301,23.915,28.604,7.863,47.89,4.811,33.436,30.249,14.239,30.363,15.923,38.237,6.34,38.262,6.212,38.39,6.294,38.308,6.269,38.333,6.152,38.45,7.801,47.952,6.216,39.935,12.699,22.299,22.289,22.295,23.832,30.378,14.205,33.439,28.874,6.096,40.029,14.181,30.415,15.68,38.556
7/29/2013,5.827,38.775,5.932,38.67,5.996,38.606,5.962,40.116,14.135,33.449,31.947,22.254,23.804,30.48,12.586,23.834,30.514,15.531,38.754,4.366,29.085,4.365,30.536,12.598,23.734,30.565,14.035,30.561,14.011,29.154,5.721,38.881,5.634,43.24,29.18,4.253,32.023,20.889,15.385,38.956,5.6,39.002,5.597,39.005,5.575,39.027,5.55,40.435
7/30/2013,13.83,30.77,15.268,40.474,13.904,32.066,22.299,23.653,32.087,23.647,29.382,5.424,41.879,23.649,30.747,13.837,32.097,19.625,5.332,43.168,29.554,5.303,40.622,12.432,22.32,22.316,20.977,15.087,40.659,11.151,15.069,40.677,11.15,13.734,32.155,22.29,21.013,13.725,30.87,14.995,39.476,5.102,40.77,13.69,30.911,13.672,33.449,29.662
7/31/2013,4.92,39.682,5.005,39.597,4.981,42.733,27.869,24.772,4.953,42.115,23.532,30.982,13.602,32.215,22.301,23.519,29.792,4.854,42.164,22.3,22.29,23.503,32.248,22.29,23.495,32.246,23.488,31.069,13.517,32.267,22.29,22.3,22.29,21.13,13.474,33.452,29.958,4.634,39.968,4.609,39.993,4.606,41.142,13.441,32.295,22.3,23.424,31.184
8/1/2013,13.416,32.307,23.427,30.071,4.482,40.12,5.569,50.183,4.435,42.383,22.29,23.402,32.338,23.397,32.354,23.38,32.36,22.29,22.301,20.133,4.312,41.368,12.217,23.367,30.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/4/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.864,105.174,183.257,66.884,65.77,43.487,21.186,0,2.718,54.066,22.36,22.3,22.828,32.912,22.289,22.3,22.289,22.821,32.848,22.889,32.887,22.337,22.811,32.882,22.856,32.943,22.791
8/6/2013,32.949,22.785,32.955,22.761,33.224,27.853,28.091,33.003,22.766,33.451,32.963,22.772,32.98,22.751,32.953,22.783,32.993,22.289,22.301,22.752,32.988,22.746,32.994,22.301,22.289,22.301,22.301,22.717,33.024,22.71,33.03,22.301,22.289,22.298,22.22,22.372,22.692,33.049,22.301,22.686,33.055,22.289,22.691,33.05,22.301,22.684,33.055,22.27
8/7/2013,22.62,33.151,22.655,33.086,22.666,32.715,11.868,33.08,22.654,33.778,43.872,22.888,44.041,22.471,27.869,28.035,33.433,33.123,22.629,33.111,22.301,22.289,22.301,22.616,32.814,12.079,43.667,11.757,32.839,11.745,33.153,22.264,22.527,32.954,11.718,33.108,22.349,22.299,22.472,33.542,33.167,22.301,22.289,22.561,33.191,22.289,22.301,22.537
8/8/2013,33.203,22.53,33.21,22.301,22.406,27.869,27.754,22.53,33.21,22.524,33.451,33.216,22.517,33.433,33.241,22.301,22.491,33.176,22.164,11.528,33.067,11.535,33.451,33.247,22.301,22.288,22.229,22.362,22.128,11.497,33.433,33.117,11.467,33.129,11.454,32.987,0.619,43.983,0.594,44.15,11.435,33.297,22.301,22.573,44.057,0.52,44.082,0.496
8/9/2013,44.106,0.588,55.164,0.323,44.39,11.244,33.42,22.337,22.278,33.463,22.289,22.393,33.35,33.325,22.425,22.369,33.411,27.857,27.857,27.857,27.783,11.225,44.515,11.36,44.38,22.387,22.239,22.344,27.845,27.852,33.544,33.396,22.295,22.326,33.452,33.421,22.313,33.402,11.2,44.565,22.32,33.433,33.439,22.295,33.414,33.47,22.301,33.452
8/10/2013,33.433,33.452,22.282,33.452,22.264,44.602,22.32,33.433,33.476,22.289,33.421,33.433,33.451,33.452,33.303,66.903,55.814,44.602,50.056,50.08,44.796,44.577,44.502,44.676,44.671,33.452,33.507,22.301,33.359,33.452,33.52,22.301,33.365,33.433,22.301,33.433,33.551,22.289,22.09,44.602,22.388,33.452,33.488,22.363,33.316,33.452,22.301,33.433
8/11/2013,33.582,22.289,44.466,33.452,22.425,22.301,33.29,33.452,33.433,33.452,22.146,44.577,22.462,33.433,33.117,55.722,44.428,66.903,33.594,55.753,44.571,55.753,45.147,22.301,44.794,11.144,44.404,22.289,33.247,33.433,22.301,33.452,33.433,33.452,22.282,33.452,33.564,27.814,27.674,33.563,33.69,22.289,33.451,22.301,44.59,22.301,33.147,33.489
8/12/2013,33.338,33.545,22.044,44.553,34.008,22.289,33.179,33.433,33.451,33.452,33.433,33.452,44.292,44.602,55.728,44.602,44.603,44.577,44.602,44.577,33.452,44.577,44.917,33.452,44.583,33.452,33.105,44.602,22.959,22.264,22.325,22.289,34.133,0,32.758,22.301,33.44,22.289,23.019,0,55.753,0,44.237,11.144,32.708,33.434,22.666,22.289
8/13/2013,43.845,1.537,53.8,23.473,33.008,11.978,43.413,33.741,22.79,33.033,44.05,55.45,34.287,54.922,55.723,45.022,44.578,44.601,33.861,54.885,45.036,44.578,12.469,53.963,23.638,22.297,22.297,22.297,22.289,32.993,22.748,32.986,12.074,21.83,22.301,22.254,43.68,23.246,11.627,21.823,32.951,22.79,32.944,22.796,22.295,22.295,22.301,22.289
8/14/2013,32.943,33.434,1.542,42.522,33.971,22.817,22.297,22.297,43.525,33.983,33.434,33.451,33.452,33.434,22.845,22.266,22.323,43.477,23.368,22.346,22.292,32.887,12.272,32.311,33.434,22.876,22.301,1.152,42.268,23.459,32.862,22.89,22.289,32.751,22.985,22.223,22.366,1.218,42.17,12.97,42.762,34.047,12.388,21.67,11.775,32.2,33.434,33.45
8/15/2013,28.148,27.83,22.679,32.81,22.945,1.289,42,34.084,33.45,12.458,32.125,33.452,33.434,22.969,32.765,12.5,42.576,23.64,22.3,32.753,22.941,22.333,22.303,22.301,22.289,22.3,22.289,22.3,32.728,23.012,1.425,41.729,23.737,1.437,41.703,23.739,32.72,12.612,21.558,22.3,22.289,32.707,12.631,31.952,12.632,42.343,34.211,2.267
8/16/2013,41.554,3.048,41.531,13.453,42.275,3.096,51.852,24.64,11.931,42.237,23.873,22.29,32.658,23.082,32.652,23.1,22.29,32.645,23.095,22.3,32.623,23.117,22.301,22.29,32.627,23.113,22.3,32.621,23.12,11.986,11.145,31.766,33.434,23.148,22.301,22.29,12.004,31.725,12.871,31.712,33.45,33.452,23.157,12.023,11.145,41.963,24.049,12.035
8/17/2013,31.68,33.434,33.45,12.929,31.655,23.188,1.808,40.984,34.339,2.73,40.937,24.065,32.576,23.175,32.577,23.22,12.079,31.576,43.665,24.172,32.499,2.823,40.813,24.194,12.093,41.74,24.209,1.908,40.671,34.479,2.904,50.892,35.394,23.274,32.462,2.935,40.664,34.434,33.435,23.291,22.301,12.136,31.456,13.14,41.591,4.014,40.565,4.037
8/18/2013,40.518,34.486,3.049,50.642,5.111,40.491,4.111,40.466,24.368,22.29,22.3,32.411,33.435,33.45,28.393,27.869,32.907,23.291,2.186,30.257,33.45,33.435,23.371,2.143,40.291,14.384,31.212,13.381,31.269,33.349,13.422,31.262,33.452,13.338,31.179,3.375,30.125,33.335,13.475,41.238,4.482,50.146,5.606,39.959,4.643,40.07,4.532,50.057
8/19/2013,5.696,40.02,4.582,40.018,14.583,31.146,33.435,13.465,31.118,23.43,22.33,42.255,34.62,23.406,32.285,33.474,33.453,23.484,32.252,23.488,22.29,32.255,23.486,22.234,22.359,22.254,22.338,22.295,22.267,32.264,13.579,31.01,33.435,23.526,32.208,23.532,22.301,32.202,23.538,32.196,33.416,33.464,33.454,23.552,32.184,23.556,32.178,33.449
8/20/2013,33.369,33.507,33.46,23.56,42.048,24.842,42.036,24.855,32.129,43.341,24.873,32.155,13.734,40.699,24.903,22.29,32.143,28.523,27.869,22.946,22.3,12.47,20.971,22.3,22.247,41.968,5.339,29.437,33.321,23.725,12.515,30.673,13.915,20.955,31.984,13.972,30.727,33.449,13.871,1.368,48.907,26.397,31.994,23.739,22.307,31.989,4.225,48.787
8/21/2013,6.965,29.27,23.684,41.8,5.6,38.977,5.625,38.956,25.123,32.023,33.449,23.709,2.848,48.602,26.547,25.522,26.013,26.013,22.723,22.388,31.926,23.799,22.306,22.269,22.328,22.317,22.292,31.988,23.752,22.299,22.29,22.299,22.301,22.29,22.299,31.955,14.122,11.145,30.465,23.794,22.29,22.299,31.936,23.804,22.29,22.299,41.579,15.68
8/22/2013,11.15,40.028,15.719,30.388,14.208,40.012,15.709,30.392,14.231,39.931,25.425,22.294,22.299,22.248,31.927,33.446,4.681,38.344,6.258,38.333,34.987,4.734,28.715,23.878,31.761,23.969,22.312,31.707,4.916,28.659,23.897,31.853,4.795,38.181,6.421,28.62,33.436,4.848,28.585,23.923,31.827,23.913,22.299,27.042,27.853,13.629,39.676,25.581
8/23/2013,12.787,30.155,14.446,39.638,16.109,20.636,31.789,33.436,4.996,37.937,16.108,48.881,8.58,28.368,24.011,31.77,23.986,22.291,22.278,12.856,39.511,6.789,28.344,33.449,14.552,11.15,30.016,24.014,12.866,30.004,24.015,22.295,31.722,5.185,37.664,6.938,37.624,6.978,28.214,14.641,29.942,24.051,31.698,14.652,29.932,24.05,22.299,31.608
8/24/2013,14.749,39.291,7.087,37.49,7.112,37.466,16.503,29.868,33.449,14.726,20.504,22.291,22.299,22.301,31.633,14.765,39.155,16.592,29.806,5.461,46.646,9.106,37.292,16.628,29.783,24.124,31.61,33.359,14.912,20.46,40.889,7.405,37.193,7.409,46.46,9.292,37.144,7.458,37.119,26.043,22.291,31.572,14.899,29.684,24.174,31.56,14.893,38.92
8/25/2013,7.608,36.999,16.852,29.633,33.448,5.724,36.95,26.115,22.299,31.531,14.986,38.821,16.93,38.802,26.162,13.078,29.573,33.452,33.436,15.038,29.554,33.442,24.19,13.151,29.542,5.873,45.934,28.182,13.118,38.672,17.074,20.264,31.501,5.964,45.816,9.937,36.546,35.494,6.013,36.603,7.999,36.578,8.024,45.669,10.083,36.549,17.185,29.411
8/26/2013,33.345,15.283,29.407,24.317,31.417,15.189,38.347,21.923,16.735,30.41,33.405,6.193,45.475,10.278,27.266,24.36,31.328,15.327,20.235,31.367,24.373,22.291,13.189,29.301,15.321,29.28,15.331,29.263,15.333,20.2,22.301,22.291,22.299,22.291,31.337,15.375,29.212,19.896,16.721,12.212,29.187,15.409,38.189,26.571,22.301,31.254,6.471,35.904
8/27/2013,8.698,35.965,35.624,6.464,35.959,26.62,22.291,22.299,22.301,31.268,33.448,24.465,13.329,29.075,24.484,31.22,33.366,15.634,20.109,22.301,22.291,31.244,24.506,31.231,6.631,26.791,24.526,31.234,24.509,13.372,28.989,15.607,28.976,15.619,28.979,6.709,35.632,8.97,35.607,8.995,35.405,9.197,44.453,11.299,35.538,9.064,35.513,26.843
8/28/2013,22.301,22.296,22.295,31.156,15.718,28.836,33.47,15.742,37.706,26.892,13.444,28.841,33.437,33.448,6.932,26.376,24.722,22.312,22.298,31.129,15.792,19.971,31.108,24.633,22.291,22.298,13.492,28.754,33.448,7.043,26.39,33.437,24.657,4.72,35.142,27.029,13.512,28.705,24.664,4.755,35.087,18.282,28.68,15.916,28.668,24.682,22.298,31.054
8/29/2013,15.94,37.39,18.356,19.832,31.047,15.996,28.595,33.431,24.763,30.965,24.772,31.034,7.285,34.864,27.16,26.647,27.869,23.523,31.005,24.69,22.333,22.305,22.298,22.272,30.994,24.775,13.592,19.798,30.998,7.446,34.671,18.597,19.817,30.953,16.127,28.457,7.485,34.482,10.12,34.591,35.782,16.306,19.769,30.95,16.193,36.942,10.175,34.498
8/30/2013,35.916,7.64,34.467,10.135,43.06,12.692,34.395,10.207,34.399,35.998,24.853,22.253,22.325,30.89,24.861,30.873,24.868,22.301,30.866,24.874,22.291,22.298,30.854,16.325,28.244,24.904,13.749,28.246,24.898,13.752,36.778,10.426,33.958,10.644,34.109,10.493,25.546,16.421,28.113,24.994,22.316,30.734,24.992,13.804,36.666,27.585,13.791,28.049
8/31/2013,33.505,16.492,28.136,33.423,8.001,33.928,10.674,33.922,36.107,8.024,42.348,13.404,33.854,36.05,24.992,22.291,22.291,22.291,22.291,22.291,39.217,30.579,26.013,26.013,14.766,32.202,39.038,9.543,33.699,10.903,33.675,36.169,16.622,27.878,25.106,22.319,30.596,16.734,27.947,33.447,16.664,27.924,25.059,22.273,39.067,11.088,41.869,13.884
9/1/2013,41.853,13.899,33.467,44.59,11.147,33.427,44.602,19.527,36.2,36.238,16.758,44.505,30.73,22.301,34.8,39.016,26.517,13.972,36.054,11.373,33.228,19.689,27.776,41.746,11.367,20.723,27.9,32.033,16.836,27.738,33.447,21.01,16.721,29.079,25.204,38.869,11.504,33.048,11.554,33.08,11.522,33.055,36.325,16.927,27.652,25.2,22.301,30.539
9/2/2013,25.202,22.292,30.537,33.438,16.981,19.383,38.748,24.026,16.721,45.496,35.19,27.861,15.565,27.567,33.406,17.067,27.557,25.241,30.412,33.476,25.27,22.322,22.302,30.427,25.219,22.308,30.533,25.295,22.298,30.458,17.117,11.141,27.465,33.429,9.003,24.457,8.995,32.584,20.164,27.429,25.307,22.292,30.431,25.291,22.309,38.563,20.215,19.27
9/3/2013,22.292,22.298,30.403,17.229,35.477,20.271,35.367,20.353,19.258,30.398,25.356,22.301,30.378,25.362,30.372,17.291,35.366,36.523,25.38,22.292,14.232,19.207,30.357,25.392,30.347,25.393,22.274,22.309,22.299,14.257,19.191,30.315,9.356,32.12,20.51,19.17,22.298,22.301,30.203,17.507,35.195,12.556,24.029,33.438,9.436,31.997,20.603,27.132
9/4/2013,25.455,22.301,30.279,17.454,27.09,25.468,22.282,30.298,9.555,31.873,28.662,38.216,28.674,30.248,25.492,30.255,17.539,27.044,25.499,22.295,22.29,22.297,14.366,19.077,30.227,33.438,17.6,26.983,17.612,26.984,17.613,19.016,30.215,9.76,23.713,25.538,30.196,25.544,6.513,31.551,13.051,31.544,13.058,31.519,13.083,39.367,16.385,31.469
9/5/2013,13.133,31.452,13.15,31.427,21.03,34.594,13.304,31.395,36.74,25.603,30.13,33.446,25.606,22.297,30.131,25.613,22.297,30.112,25.628,22.292,6.674,39.058,16.695,0,31.197,29.004,22.297,22.296,22.296,22.296,22.296,22.296,22.296,22.296,22.296,30.074,17.898,18.917,22.284,29.985,17.999,34.431,29.083,30.044,25.696,22.292,14.554,26.637
9/6/2013,25.7,30.009,17.995,18.883,37.746,21.42,18.875,37.734,13.72,38.572,17.181,38.562,32.607,30.003,25.737,29.997,25.743,22.297,22.301,29.982,25.758,22.292,29.979,25.762,22.297,22.301,29.963,25.777,14.628,26.449,33.453,25.792,29.96,25.792,22.297,22.293,22.297,29.933,25.808,22.301,29.926,25.814,29.92,33.395,33.466,33.469,33.452,25.824
9/7/2013,29.91,33.439,33.446,33.439,33.446,33.452,33.439,33.357,33.485,33.487,33.439,33.446,33.452,41,44.603,37.021,33.446,25.873,29.861,33.452,25.879,22.297,22.293,29.848,33.439,25.9,29.846,18.357,26.226,18.369,26.214,33.414,18.413,18.681,37.337,22.033,26.179,33.445,18.423,26.166,25.937,29.797,18.442,26.129,40.945,37.115,33.439,33.445
9/8/2013,33.439,25.962,7.335,37.282,40.871,33.47,33.445,33.439,18.516,40.988,48.284,37.144,40.893,52.005,63.197,37.131,37.177,37.154,26.012,29.691,26.012,22.318,29.737,11.169,22.264,33.452,18.605,25.979,33.439,33.445,18.63,18.551,29.704,18.642,25.917,26.03,29.703,26.078,29.607,33.487,26.097,29.675,18.692,33.264,37.218,40.811,29.871,7.57
9/9/2013,51.515,48.604,33.445,11.392,36.735,48.406,37.249,33.442,40.773,59.263,59.548,41.085,33.452,33.439,33.445,26.121,29.613,26.103,29.612,26.161,22.293,22.297,29.592,26.148,22.293,22.297,29.592,33.439,33.445,26.158,22.289,22.273,25.93,27.9,24.24,22.297,29.555,26.185,22.301,36.805,30.085,29.543,33.445,33.439,33.445,33.403,33.425,40.717
9/10/2013,37.381,33.445,33.439,33.445,33.452,33.439,33.445,33.44,47.866,62.939,59.685,55.753,48.532,44.593,51.78,48.549,44.506,37.454,40.671,44.586,44.593,44.586,37.42,26.278,29.463,33.445,26.276,22.297,22.293,22.297,22.301,22.293,29.445,33.44,26.302,22.293,22.297,18.73,16.721,27.419,26.313,36.544,37.466,19.209,18.268,29.407,47.668,34.41
9/11/2013,22.273,22.311,29.408,40.544,37.491,19.259,32.335,37.551,33.485,47.605,55.741,55.733,34.518,57.645,169.924,124.056,73.944,56.852,41.016,38.94,35.559,33.493,40.501,37.482,33.469,33.474,33.445,33.452,33.44,33.445,40.467,44.593,37.566,26.426,29.32,33.44,26.432,29.302,33.445,33.44,26.445,29.301,33.44,33.445,33.44,26.457,29.277,26.463
9/12/2013,29.282,33.44,33.445,26.469,29.265,33.44,26.482,29.183,82.07,83.819,59.927,55.741,55.733,62.685,59.959,55.733,55.741,55.733,55.741,55.733,48.815,51.528,55.733,55.741,55.733,48.827,44.602,37.677,26.537,22.293,29.197,26.543,22.296,22.301,22.293,22.266,22.305,22.315,22.263,25.722,27.907,24.442,22.296,29.16,26.581,29.153,26.587,22.301
9/13/2013,22.293,22.296,29.141,26.599,22.301,29.135,26.605,29.129,26.612,29.122,26.618,49.607,73.703,64.396,48.917,51.407,48.923,51.4,48.945,51.391,48.939,51.385,48.945,51.379,48.951,31.023,22.293,29.079,26.623,29.029,26.737,29.092,33.442,26.67,22.296,29.054,33.444,33.452,33.44,40.196,44.512,37.884,33.477,33.444,40.191,31.115,29.03,33.44
9/14/2013,33.444,33.44,33.444,33.452,33.44,33.444,33.44,33.444,40.146,37.889,154.1,160.394,91.391,78.028,84.727,89.174,89.184,89.204,82.494,84.714,69.152,49.061,44.59,37.932,26.786,28.961,33.442,26.774,28.949,26.799,28.943,26.805,28.915,26.815,22.304,28.908,26.818,22.307,25.613,27.869,31.184,33.44,33.444,33.452,40.053,37.982,33.441,33.433
9/15/2013,40.012,44.611,44.622,44.587,44.519,44.61,44.643,44.587,51.171,111.648,150.49,140.656,107.486,95.75,100.322,100.266,93.79,95.779,93.801,89.175,69.431,62.251,60.384,55.691,55.763,42.723,33.48,33.482,26.915,35.342,31.513,22.299,28.843,26.892,22.308,28.832,33.444,33.452,26.89,22.31,32.078,39.016,35.765,33.444,33.452,33.441,33.379,39.919
9/16/2013,44.654,38.118,33.422,39.92,38.07,39.835,38.236,46.321,184.482,201.63,112.747,95.621,106.774,137.075,136.825,122.507,122.678,122.722,122.637,109.837,103.55,105.9,102.676,93.919,95.616,100.323,100.331,68.314,38.192,33.452,33.441,33.444,33.441,33.444,33.441,33.444,39.832,38.211,33.444,39.812,44.591,38.223,33.444,33.452,39.799,38.236,33.446,33.442
9/17/2013,39.713,44.608,38.312,39.781,38.254,39.747,44.598,44.609,170.5,192.076,108.705,101.82,111.47,124.103,121.146,98.866,63.979,57.193,79.487,76.583,66.887,136.076,139.055,100.389,100.445,106.612,92.636,52.934,39.713,38.322,39.721,38.323,33.443,33.441,33.443,33.452,33.441,33.412,37.586,40.893,40.893,39.849,39.027,42.132,38.359,33.441,33.438,33.442
9/18/2013,39.667,38.331,39.599,44.657,38.422,36.541,39.016,42.109,174.766,191.981,103.849,95.386,106.692,111.471,130.025,132.592,110.014,100.376,100.539,100.327,94.145,83.018,65.726,49.575,38.403,33.447,27.317,28.452,33.441,27.298,28.436,27.304,22.294,28.428,21.186,29.535,32.338,22.294,28.416,33.441,33.443,33.452,27.331,28.403,33.441,33.443,33.441,33.413
9/19/2013,33.406,33.411,33.408,33.408,33.533,33.466,75.713,111.583,111.583,111.583,106.909,102.999,102.999,102.999,107.851,120.801,128.195,100.956,90.126,94.309,77.072,72.926,72.013,66.886,60.853,61.766,54.848,38.524,27.439,22.317,28.31,27.39,22.301,22.335,22.294,19.291,16.721,25.718,27.448,22.295,22.255,28.267,27.519,22.294,28.273,33.452,27.467,22.295
9/20/2013,28.263,27.477,22.294,34.161,32.713,28.195,33.423,33.515,146.461,167.971,76.566,61.693,60.946,55.59,55.753,55.869,55.736,49.803,44.604,44.601,44.512,50.493,49.916,44.589,50.494,49.849,44.55,32.817,34.1,26.91,22.912,27.575,22.301,22.294,22.292,22.295,28.171,27.572,34.028,38.736,33.442,36.367,39.016,36.095,33.452,39.293,38.742,39.286
9/21/2013,41.664,39.016,41.939,44.602,38.757,39.272,38.763,39.266,44.589,44.59,155.122,174.997,82.896,90.113,88.258,78.486,77.584,58.198,50.163,53.067,49.948,50.376,49.954,38.81,33.452,33.442,27.669,22.295,22.295,28.059,27.637,22.284,22.338,22.313,28.046,27.694,16.549,16.89,33.786,33.111,22.295,22.295,28.025,33.442,21.995,22.598,27.721,28.013
9/22/2013,27.727,28.007,27.74,22.295,28,27.74,27.994,27.746,22.295,27.994,73.271,77.354,50.273,50.057,44.589,55.939,38.531,22.49,33.442,22.112,16.809,22.295,27.951,27.796,27.947,22.143,22.44,22.156,22.428,27.805,27.938,22.174,22.409,27.814,16.67,28.025,27.724,22.385,27.827,27.907,27.833,22.295,22.301,27.898,33.442,22.248,22.335,27.851
9/23/2013,27.882,27.864,27.879,27.861,27.873,27.867,27.867,33.442,66.866,83.629,55.759,44.59,44.59,50.143,55.737,50.202,44.59,44.59,50.1,44.673,27.926,33.359,44.602,39.061,33.442,33.442,33.442,22.413,16.664,22.295,33.315,33.575,22.258,22.294,22.339,22.295,22.295,16.803,27.613,33.619,22.295,22.298,22.295,27.774,22.496,22.087,33.442,27.942
9/24/2013,22.299,27.794,27.984,27.749,27.991,22.277,27.729,28.035,27.737,28.003,27.731,28.009,27.734,33.442,33.442,33.442,33.442,22.608,27.39,50.016,50.326,33.773,22.265,27.678,28.092,22.295,22.301,27.688,28.017,22.292,22.333,22.295,22.295,22.301,22.295,27.665,28.075,22.289,16.936,19.188,27.876,30.547,33.442,28.093,22.295,22.301,27.638,28.102
