Datetime,Electric,Water,Gas
2013-08-18,2004.234,17.576,1232.012
2013-08-19,2944.251,39.235,1295.362
2013-08-20,2970.266,43.403,1279.134
2013-08-21,2955.221,44.481,1176.25
2013-08-22,2925.069,39.613,1169.04
2013-08-23,2885.929,35.608,1135.261
2013-08-24,2092.756,26.405,1190.873
2013-08-25,2048.217,31.580000000000002,1205.805
2013-08-26,2351.247,28.03,1134.71
2013-08-27,2825.821,34.838,1152.65
2013-08-28,2930.004,35.573,1145.859
2013-08-29,2969.016,37.221,1167.8899999999999
2013-08-30,2946.253,32.289,1172.853
2013-08-31,2062.287,12.865,1234.609
2013-09-01,2002.211,16.647,1307.049
2013-09-02,3012.086,33.774,1218.06
2013-09-03,3041.271,35.752,1167.391
2013-09-04,2999.382,38.332,1155.988
2013-09-05,2995.807,34.772999999999996,1162.567
2013-09-06,3045.821,26.796,1285.462
2013-09-07,2058.462,13.971,1434.501
2013-09-08,1961.193,17.11,1449.402
2013-09-09,3117.622,33.176,1534.234
2013-09-10,3092.835,33.111,1657.874
2013-09-11,3269.636,32.992,1951.09
2013-09-12,3080.861,28.529,1873.0349999999999
2013-09-13,2983.912,24.081,1757.102
2013-09-14,2291.697,17.79,2263.165
2013-09-15,2143.057,18.063,2615.264
2013-09-16,3249.355,29.375,3382.971
2013-09-17,3355.983,26.319,3166.355
2013-09-18,3244.506,25.249,2787.221
2013-09-19,3210.111,19.095,2669.807
2013-09-20,2987.539,16.532,2107.733
2013-09-21,2449.9700000000003,10.81,2134.674
2013-09-22,2208.416,12.713000000000001,1432.442
2013-09-23,3510.1240000000003,24.091,1627.685
2013-09-24,3300.256,24.395,1315.547
2013-09-25,3266.258,30.652,1566.029
2013-09-26,3234.41,26.737,1649.895
2013-09-27,3123.405,21.189,1549.54
2013-09-28,2635.622,13.13,1700.813
2013-09-29,2111.566,10.148,1449.311
2013-09-30,3696.433,34.447,1308.936
2013-10-01,3765.052,32.221000000000004,1404.596
2013-10-02,3642.461,25.036,1582.993
2013-10-03,3847.228,33.172,1422.631
2013-10-04,3584.081,25.904,1286.181
2013-10-05,2394.239,4.777,1259.622
2013-10-06,2034.284,6.711,1538.394
2013-10-07,3859.257,31.78,1378.596
2013-10-08,3816.374,35.418,1464.03
2013-10-09,3675.628,27.719,1522.979
2013-10-10,3833.943,32.423,2504.911
2013-10-11,3759.109,25.88,2572.0769999999998
2013-10-12,2348.215,5.096,2374.674
2013-10-13,2223.272,6.923,3117.649
2013-10-14,3944.403,33.629,3075.111
2013-10-15,3932.97,32.631,2920.935
2013-10-16,3917.858,29.938,4091.719
2013-10-17,4084.179,31.739,2733.983
2013-10-18,3890.38,25.781,2458.417
2013-10-19,2886.565,18.015,1892.381
2013-10-20,2480.704,19.233999999999998,2739.786
2013-10-21,3870.261,36.525,3257.395
2013-10-22,3799.253,38.628,2562.409
2013-10-23,3512.213,31.508,3155.22
2013-10-24,3520.805,30.592,2913.374
2013-10-25,3586.776,31.379,2136.9809999999998
2013-10-26,2551.973,12.586,2880.16
2013-10-27,2471.5,10.884,3519.069
2013-10-28,3722.362,36.235,4104.049
2013-10-29,3729.28,30.999,4818.959
2013-10-30,3525.96,12.142,5061.608
2013-10-31,3590.029,27.093,3402.345
2013-11-01,3513.82,25.285,3719.483
2013-11-02,2560.23,5.859,3440.508
2013-11-03,2023.22,6.215,3612.175
2013-11-04,3337.833,23.015,5193.5289999999995
2013-11-05,3609.964,23.288,5259.568
2013-11-06,3511.296,21.275,5011.187
2013-11-07,3465.469,19.237,5290.114
2013-11-08,3242.515,15.256,5537.009
2013-11-09,2415.841,7.313,3249.111
2013-11-10,2353.834,10.063,4961.29
2013-11-11,3835.916,29.998,4387.123
2013-11-12,3643.956,32.574,4197.308
2013-11-13,3627.401,27.006,5279.595
2013-11-14,3780.254,32.063,4481.997
2013-11-15,3548.882,24.646,5299.346
2013-11-16,2534.774,10.600999999999999,4566.104
2013-11-17,2000.667,6.759,4481.721
2013-11-18,3678.542,32.765,5510.525
2013-11-19,3697.018,32.622,6685.2119999999995
2013-11-20,3630.922,25.836,6509.734
2013-11-21,3619.694,31.395,6056.712
2013-11-22,3363.859,22.184,6169.395
2013-11-23,1985.783,3.089,4819.924
2013-11-24,1937.401,6.89,4845.778
2013-11-25,3707.221,30.599,6614.6
2013-11-26,3803.09,33.571,7186.674
2013-11-27,3380.41,27.589,5622.344
2013-11-28,3657.825,31.343,5672.443
2013-11-29,3335.891,23.216,5420.381
2013-11-30,2207.277,6.231,4925.602
2013-12-01,2153.665,9.369,5225.898
2013-12-02,3701.321,30.31,5644.038
2013-12-03,3682.766,29.875,6245.664
2013-12-04,3490.766,27.352,6011.22
2013-12-05,3731.377,29.698,6428.363
2013-12-06,3470.413,21.437,5882.591
2013-12-07,2354.578,10.299,4350.097
2013-12-08,2227.011,10.319,4477.937
2013-12-09,3549.542,28.433,5060.08
2013-12-10,3614.525,30.545,5273.801
2013-12-11,3463.864,26.623,5761.067
2013-12-12,3612.759,29.143,6796.357
2013-12-13,3233.557,21.621,6122.215
2013-12-14,2287.001,8.589,5270.118
2013-12-15,2251.065,12.543,5297.888
2013-12-16,3002.316,21.154,5161.382
2013-12-17,2847.765,20.256,5107.137
2013-12-18,2823.59,19.122,4972.473
2013-12-19,2770.561,20.133,5741.599
2013-12-20,2628.296,13.27,5608.358
2013-12-21,1693.406,3.017,3756.861
2013-12-22,1712.628,6.673,4403.87
2013-12-23,2077.015,6.747,5307.125
2013-12-24,1861.7930000000001,6.947,5842.458
2013-12-25,1875.098,6.671,5797.746
2013-12-26,1763.079,6.338,5804.985
2013-12-27,1707.66,4.519,5634.419
2013-12-28,1575.831,3.115,4025.497
2013-12-29,1678.409,6.624,5148.745
2013-12-30,1949.816,8.205,6511.119
2013-12-31,1932.686,6.944,6745.313
2014-01-01,1887.884,6.581,6185.421
2014-01-02,2357.975,15.772,6835.348
2014-01-03,2385.908,15.478,7123.016
2014-01-04,1901.295,7.537,5854.552
2014-01-05,1829.247,7.469,1282.166
2014-01-06,3173.328,29.74,5516.033
2014-01-07,3310.283,32.457,6904.978
2014-01-08,3056.291,26.771,6602.495
2014-01-09,3270.251,33.071,6849.178
2014-01-10,2936.346,23.143,7074.175
2014-01-11,2185.229,9.515,6248.2
2014-01-12,2113.4230000000002,12.46,7161.735
2014-01-13,3308.79,28.894,7358.2789999999995
2014-01-14,3399.075,32.035,7581.625
2014-01-15,3174.027,29.294,6123.709
2014-01-16,3260.626,33.601,6466.544
2014-01-17,3077.898,23.71,6496.745
2014-01-18,2084.924,6.8,5354.721
2014-01-19,1938.843,7.715,5909.692
2014-01-20,3371.324,30.647,7350.629
2014-01-21,3524.33,33.701,7265.383
2014-01-22,3268.504,28.174,6324.925
2014-01-23,3462.995,31.57,7180.049
2014-01-24,3311.517,27.261,7373.569
2014-01-25,2212.052,12.770999999999999,5882.351
2014-01-26,2216.305,12.647,6758.506
2014-01-27,3536.269,32.425,7621.447
2014-01-28,3532.413,33.38,7271.278
2014-01-29,3350.0660000000003,27.127,7726.292
2014-01-30,3602.674,32.1,8478.216
2014-01-31,3324.103,26.452,8316.197
2014-02-01,1991.72,7.483,5977.013
2014-02-02,1932.223,12.463,5925.87
2014-02-03,3511.134,33.635,7910.0
2014-02-04,3470.9610000000002,34.642,7653.939
2014-02-05,3458.947,29.642,7169.0869999999995
2014-02-06,3519.2690000000002,33.91,7062.888
2014-02-07,3269.567,27.976,6226.349
2014-02-08,1897.599,6.245,4098.15
2014-02-09,1855.874,6.344,4571.073
2014-02-10,3409.753,29.111,6256.108
2014-02-11,3572.2980000000002,21.207,6760.0070000000005
2014-02-12,3523.934,22.459,6254.668
2014-02-13,3451.292,30.031,6607.018
2014-02-14,3215.84,23.114,6114.143
2014-02-15,2256.669,12.423,5014.874
2014-02-16,1987.085,11.095,5334.272
2014-02-17,3090.727,25.436,5497.366
2014-02-18,3067.714,27.835,4971.952
2014-02-19,3076.646,26.069,4849.959
2014-02-20,2926.283,23.782,4537.764
2014-02-21,2736.369,17.258,5236.876
2014-02-22,1641.022,6.552,4013.332
2014-02-23,1669.8799999999999,7.3919999999999995,4202.925
2014-02-24,2948.62,32.467,5032.474
2014-02-25,3429.408,39.168,5144.064
2014-02-26,3260.297,38.22,4951.726000000001
2014-02-27,3434.663,27.6,4961.195
2014-02-28,3120.546,24.647000000000002,5502.42
2014-03-01,1950.6580000000001,9.557,4234.217
2014-03-02,1991.732,11.484,4477.925
2014-03-03,3229.398,32.639,5329.166
2014-03-04,3264.259,32.985,5233.791
2014-03-05,3139.2889999999998,28.24,5034.246
2014-03-06,3319.55,31.538,4728.8550000000005
2014-03-07,3101.1620000000003,25.803,4287.038
2014-03-08,2266.046,10.756,3491.149
2014-03-09,1675.052,6.461,3174.329
2014-03-10,3374.316,31.501,4438.89
2014-03-11,3314.797,36.438,4661.573
2014-03-12,3265.535,33.645,4691.656
2014-03-13,3334.086,35.24,4248.842
2014-03-14,3043.811,25.596,4281.2880000000005
2014-03-15,2049.79,9.15,3189.165
2014-03-16,1974.812,14.862,3388.621
2014-03-17,3245.3450000000003,38.772999999999996,3756.821
2014-03-18,3323.275,34.957,4058.456
2014-03-19,3181.813,31.125,4024.884
2014-03-20,3281.1,31.837,4136.464
2014-03-21,2992.072,27.498,4682.536
2014-03-22,1739.07,7.662,4192.003
2014-03-23,1670.982,8.01,4191.559
2014-03-24,3177.473,31.807,5061.916
2014-03-25,3368.141,32.473,4973.105
2014-03-26,3212.668,33.239,5641.687
2014-03-27,3322.946,36.307,5460.631
2014-03-28,3005.804,24.459,4218.124
2014-03-29,1705.71,4.959,2986.788
2014-03-30,1669.7450000000001,7.245,3258.028
2014-03-31,3213.9990000000003,30.713,3531.552
2014-04-01,3186.134,30.932,3223.588
2014-04-02,3200.124,29.107,3497.528
2014-04-03,3281.01,30.196,3916.815
2014-04-04,3015.189,20.634,3512.021
2014-04-05,1773.312,4.049,2950.409
2014-04-06,1735.953,8.324,2956.419
2014-04-07,2951.758,26.342,3656.868
2014-04-08,2707.061,24.584,3397.946
2014-04-09,2687.054,23.198999999999998,3930.37
2014-04-10,2777.022,23.514,4350.508
2014-04-11,2648.219,21.314,4144.401
2014-04-12,1933.786,8.552,3840.646
2014-04-13,1845.681,12.486,3623.398
2014-04-14,2563.322,20.941,3705.7980000000002
2014-04-15,2564.35,29.584,3975.631
2014-04-16,2816.8559999999998,45.144999999999996,3838.58
2014-04-17,2830.725,30.162,3746.042
2014-04-18,2007.041,6.6770000000000005,3868.738
2014-04-19,1682.62,6.4479999999999995,3437.63
2014-04-20,1637.073,6.475,3756.373
2014-04-21,1975.051,6.643,3708.526
2014-04-22,2060.346,6.343,3736.03
2014-04-23,2692.81,19.669,3746.061
2014-04-24,2755.786,17.821,3633.405
2014-04-25,2914.283,11.868,4126.336
2014-04-26,1666.087,3.583,3021.279
2014-04-27,1723.1,7.339,3095.9030000000002
2014-04-28,3188.893,29.603,2862.44
2014-04-29,3385.155,25.235,1979.295
2014-04-30,3219.099,23.533,1799.968
2014-05-01,3203.031,23.822,1699.824
2014-05-02,2913.691,18.22,1655.864
2014-05-03,1591.042,5.112,1259.473
2014-05-04,1536.342,7.83,1466.087
2014-05-05,1912.364,9.257,1449.313
2014-05-06,3081.584,27.223,1605.42
2014-05-07,3170.416,27.364,1655.026
2014-05-08,3264.818,24.717,1573.221
2014-05-09,2890.403,16.999,1503.567
2014-05-10,2062.98,7.52,1239.198
2014-05-11,2027.243,10.484,1527.485
2014-05-12,3143.887,24.97,1587.633
2014-05-13,3081.149,24.355,1516.212
2014-05-14,2929.9610000000002,22.146,1460.46
2014-05-15,2900.456,26.112,1315.478
2014-05-16,2778.384,21.369,1282.092
2014-05-17,2217.347,15.51,1125.899
2014-05-18,1983.081,15.551,1270.951
2014-05-19,2919.063,29.818,1226.308
2014-05-20,3002.185,27.283,1181.704
2014-05-21,2904.562,27.073,1192.84
2014-05-22,2942.838,21.53,1259.757
2014-05-23,2724.665,21.4,1237.451
2014-05-24,2244.852,0.0,1270.853
2014-05-25,1369.136,6.371,1181.753
2014-05-26,2508.038,7.142,1248.61
2014-05-27,2581.02,7.622,1313.021
2014-05-28,3474.037,23.058,1496.394
2014-05-29,3424.936,25.378,1638.866
2014-05-30,3257.932,17.728,1371.266
2014-05-31,1605.857,4.932,1259.7
2014-06-01,1406.433,7.255999999999999,1192.905
2014-06-02,3109.622,25.118,1282.0529999999999
2014-06-03,3271.544,20.508,1259.759
2014-06-04,3498.779,24.541,1393.554
2014-06-05,3195.167,21.959,1326.6589999999999
2014-06-06,2969.178,8.809,1259.748
2014-06-07,1580.499,0.37,1148.252
2014-06-08,1420.215,4.2010000000000005,1125.961
2014-06-09,3256.595,13.725,1181.698
2014-06-10,3112.855,19.197,1159.393
2014-06-11,3244.8089999999997,23.506,1215.15
2014-06-12,3148.706,22.147,1282.06
2014-06-13,3261.148,20.037,1196.463
2014-06-14,2404.969,9.208,1088.888
2014-06-15,2343.779,11.272,1159.406
2014-06-16,3198.704,20.914,1215.149
2014-06-17,3169.8940000000002,21.312,1226.492
2014-06-18,3247.493,21.909,1170.377
2014-06-19,3359.353,21.92,1170.977
2014-06-20,3155.978,17.781,1169.565
2014-06-21,1596.14,3.683,1104.885
2014-06-22,1500.203,5.634,1080.661
2014-06-23,3207.8940000000002,21.133,1114.808
2014-06-24,3209.17,22.871,1148.244
2014-06-25,3227.097,24.071,1192.854
2014-06-26,3167.392,21.538,1170.552
2014-06-27,3172.438,11.066,1226.305
2014-06-28,1710.689,3.415,1170.539
2014-06-29,1527.539,5.193,1181.701
2014-06-30,2985.684,20.307,47.997
2014-07-01,3188.425,23.23,798.934
2014-07-02,3037.009,21.755,1257.864
2014-07-03,3174.179,23.527,1215.129
2014-07-04,3102.634,20.384,1207.3220000000001
2014-07-05,2291.37,15.85,1156.041
2014-07-06,1434.276,6.576,1293.294
2014-07-07,2769.105,20.611,1306.181
2014-07-08,2956.5099999999998,19.57,1343.458
2014-07-09,2906.377,23.123,1311.931
2014-07-10,2819.23,22.597,1174.709
2014-07-11,2985.9030000000002,16.383,0.0
2014-07-12,1687.709,4.585,0.0
2014-07-13,1668.905,6.107,0.0
2014-07-14,2999.697,24.63,981.247
2014-07-15,3144.854,28.755,1172.66
2014-07-16,3174.756,29.015,1153.007
2014-07-17,2937.404,26.975,1110.052
2014-07-18,2906.654,22.224,1089.431
2014-07-19,1840.55,3.472,1039.814
2014-07-20,1631.604,6.05,1036.746
2014-07-21,2910.136,26.019,1069.83
2014-07-22,2957.878,33.12,1059.43
2014-07-23,2989.644,30.442,1092.619
2014-07-24,2936.968,32.937,1081.171
2014-07-25,2892.572,20.954,1078.733
2014-07-26,1691.518,1.985,1005.958
2014-07-27,1621.667,5.892,1009.436
2014-07-28,3011.505,22.496,931.634
2014-07-29,3032.351,27.403,624.427
2014-07-30,3085.727,29.348,446.019
2014-07-31,2843.367,26.817,1008.0649999999999
2014-08-01,2705.139,16.919,1123.739
2014-08-02,1750.687,3.099,1081.179
2014-08-03,1620.6,5.876,1337.721
2014-08-04,2968.924,24.84,1304.192
2014-08-05,3070.276,28.707,1222.3220000000001
2014-08-06,3086.94,27.574,1241.246
2014-08-07,3016.412,30.091,1215.019
2014-08-08,2980.829,20.191,1128.53
2014-08-09,1741.903,10.0,1094.026
2014-08-10,1794.739,13.167,1147.052
2014-08-11,2778.644,24.392,1226.04
2014-08-12,2852.647,20.219,1253.469
2014-08-13,2919.646,24.13,1245.707
2014-08-14,2869.644,24.403,1243.029
2014-08-15,2796.872,17.206,1237.339
2014-08-16,1757.81,1.983,1170.502
2014-08-17,1648.899,4.876,1181.57
2014-08-18,2833.4719999999998,20.385,1310.858
2014-08-19,2734.412,21.765,1358.1
2014-08-20,2712.381,16.183,1315.76
2014-08-21,2832.084,18.299,1505.32
2014-08-22,2574.977,14.528,869.741
2014-08-23,1458.924,2.253,557.526
2014-08-24,1412.328,6.502,590.975
2014-08-25,2128.361,10.02,713.632
2014-08-26,2718.362,23.862,1207.906
2014-08-27,2634.572,23.088,1289.807
2014-08-28,2667.952,23.844,1193.103
2014-08-29,2634.1639999999998,18.325,1216.266
2014-08-30,1616.641,5.87,801.975
2014-08-31,1448.324,8.945,557.524
2014-09-01,2739.187,22.953,1172.729
2014-09-02,2734.087,22.342,1180.029
2014-09-03,2946.994,24.707,1126.66
2014-09-04,3025.509,24.142,1237.543
2014-09-05,2884.46,19.585,1259.661
2014-09-06,1856.282,3.101,1159.261
2014-09-07,1592.953,5.051,1148.671
2014-09-08,2784.319,23.123,1259.886
2014-09-09,2691.877,21.728,1169.536
2014-09-10,2778.4809999999998,23.903,1171.154
2014-09-11,2668.034,20.658,1148.254
2014-09-12,2785.322,18.073,1191.833
2014-09-13,1820.04,2.701,1114.729
2014-09-14,1841.083,12.203,1148.0
2014-09-15,3013.852,35.951,1240.073
2014-09-16,3077.501,32.316,1236.17
2014-09-17,3121.757,26.22,1315.498
2014-09-18,3095.669,22.967,1192.853
2014-09-19,3110.914,18.784,1235.67
2014-09-20,2606.309,14.181,1150.0
2014-09-21,2339.625,16.64,1159.441
2014-09-22,3159.11,23.631,1424.82
2014-09-23,3185.203,23.444,1518.395
2014-09-24,3155.413,31.178,1449.251
2014-09-25,3198.356,30.624000000000002,1591.773
2014-09-26,3131.75,23.91,1582.996
2014-09-27,2495.784,16.379,1992.67
2014-09-28,1863.587,17.39,1739.055
2014-09-29,3646.281,36.567,1692.413
2014-09-30,3618.566,31.882,1565.699
2014-10-01,3406.412,26.889,1478.131
2014-10-02,3635.764,33.651,1500.78
2014-10-03,3051.133,19.895,1533.922
2014-10-04,2112.283,3.432,1428.818
2014-10-05,1877.764,5.596,0.0
2014-10-06,3669.851,28.032,2336.936
2014-10-07,3876.832,30.338,2802.344
2014-10-08,3629.809,25.989,2954.508
2014-10-09,3965.57,29.552,4259.104
2014-10-10,3568.033,22.643,4036.097
2014-10-11,2541.47,7.2620000000000005,3864.236
2014-10-12,2370.086,9.456,3675.874
2014-10-13,4083.141,35.478,4005.782
2014-10-14,3957.319,34.047,2564.083
2014-10-15,3720.585,26.978,2258.757
2014-10-16,3896.978,31.921,2478.516
2014-10-17,3577.992,23.524,2213.386
2014-10-18,2630.691,12.620000000000001,1688.67
2014-10-19,1965.766,7.047,1867.583
2014-10-20,3824.727,28.623,2419.272
2014-10-21,3847.288,29.257,2895.829
2014-10-22,3659.426,23.439,2728.667
2014-10-23,3893.854,27.726,2497.321
2014-10-24,3631.103,23.101,2224.33
2014-10-25,2830.3940000000002,10.722,2586.523
2014-10-26,2709.591,13.287,2553.055
2014-10-27,3964.191,34.26,2326.784
2014-10-28,3957.216,33.084,2027.933
2014-10-29,3842.091,24.953,2473.408
2014-10-30,4015.399,33.462,2094.292
2014-10-31,3614.794,30.284,1910.005
2014-11-01,1975.356,11.868,1616.798
2014-11-02,1960.561,7.508,1831.93
2014-11-03,3541.389,25.75,4095.471
2014-11-04,3672.459,28.581,4035.966
2014-11-05,3570.15,25.467,3631.179
2014-11-06,3567.701,27.838,4682.795
2014-11-07,3553.546,29.181,4384.89
2014-11-08,2614.642,21.084,3092.261
2014-11-09,2313.478,17.528,3552.387
2014-11-10,3894.698,39.923,4100.148
2014-11-11,3872.311,44.071,3088.315
2014-11-12,3821.414,37.659,3512.017
2014-11-13,3951.804,37.877,5186.928
2014-11-14,3598.753,22.316,3743.844
2014-11-15,2653.955,17.243,3480.569
2014-11-16,1969.061,11.811,3534.174
2014-11-17,3919.719,34.071,4233.193
2014-11-18,3955.08,35.118,3892.822
2014-11-19,3779.787,29.659,4047.331
2014-11-20,3831.094,34.908,4132.287
2014-11-21,3665.923,34.096000000000004,4239.494
2014-11-22,1987.651,20.851,3032.653
2014-11-23,1902.826,24.513,3401.074
2014-11-24,3848.134,40.254,6399.862
2014-11-25,3992.396,37.646,6957.671
2014-11-26,3757.813,30.273,5585.427
2014-11-27,3799.7200000000003,34.827,4939.285
2014-11-28,3547.051,27.162,4036.099
2014-11-29,2247.959,12.072,3734.957
2014-11-30,2172.465,15.013,3824.325
2014-12-01,3905.549,34.864,4850.066
2014-12-02,3913.531,38.094,5664.07
2014-12-03,3716.539,33.774,6110.089
2014-12-04,3817.329,31.244,6176.965
2014-12-05,3547.422,19.447,6165.839
2014-12-06,2305.205,10.234,5226.888
2014-12-07,2267.4809999999998,15.207,5175.711
2014-12-08,3816.0,29.027,7057.897
2014-12-09,3918.002,28.631999999999998,6846.022
2014-12-10,3563.6730000000002,23.778,6533.803
2014-12-11,3796.312,27.718,6476.223
2014-12-12,3462.016,20.527,6658.225
2014-12-13,2399.404,7.652,5363.035
2014-12-14,2327.025,10.985,5494.6
2014-12-15,3155.9,19.499000000000002,6790.1230000000005
2014-12-16,3153.458,19.662,6923.85
2014-12-17,3111.311,19.748,5399.004
2014-12-18,2998.204,19.049,4627.112
2014-12-19,2936.867,14.885,5772.709
2014-12-20,1781.011,2.577,3737.856
2014-12-21,1857.714,6.522,4155.644
2014-12-22,2946.821,14.727,4775.168
2014-12-23,2762.297,22.309,4641.578
2014-12-24,1638.483,6.914000000000001,6.791
2014-12-25,1723.733,5.714,735.932
2014-12-26,1801.177,1.88,1159.653
2014-12-27,1743.862,3.069,1114.456
2014-12-28,1646.454,6.666,1015.292
2014-12-29,1756.269,6.646,1126.2
2014-12-30,1742.541,6.7,1516.468
2014-12-31,1901.108,6.713,278.763
2015-01-01,1558.797,5.992,0.0
2015-01-02,1554.84,2.744,633.431
2015-01-03,2163.787,6.367,8154.614
2015-01-04,2225.757,6.267,9462.139
2015-01-05,3745.579,27.852,9398.855
2015-01-06,3845.453,30.161,7900.671
2015-01-07,3648.04,25.282,7926.884
2015-01-08,3733.913,28.377,6477.889
2015-01-09,3397.025,20.521,5452.129
2015-01-10,2684.798,13.305,4922.601
2015-01-11,2277.181,11.82,5229.205
2015-01-12,3807.353,32.024,5909.376
2015-01-13,3856.881,32.923,6505.236
2015-01-14,3659.074,24.178,7742.863
2015-01-15,3812.494,31.41,7162.697
2015-01-16,3481.63,20.757,7460.769
2015-01-17,2128.618,4.662,4805.427
2015-01-18,1944.763,6.333,4983.744
2015-01-19,3837.894,35.962,8514.16
2015-01-20,3869.534,44.453,8385.761
2015-01-21,3624.569,38.755,8261.237
2015-01-22,3708.665,43.173,7574.558
2015-01-23,3484.895,32.229,8362.345
2015-01-24,2253.669,17.499,5641.637
2015-01-25,2183.251,21.616,5619.25
2015-01-26,3767.859,47.011,6798.111
2015-01-27,3775.424,44.295,6283.565
2015-01-28,3677.742,42.453,7311.082
2015-01-29,3986.922,43.577,7358.809
2015-01-30,3541.753,31.776,7683.064
2015-01-31,2130.277,15.419,5038.52
2015-02-01,2095.041,18.465,5273.728
2015-02-02,4089.569,42.294,8418.082
2015-02-03,3936.463,42.217,7773.438
2015-02-04,3715.463,38.938,7970.015
2015-02-05,3971.869,43.522,7572.566
2015-02-06,3646.596,37.509,7782.398
2015-02-07,2447.34,20.043,5674.9
2015-02-08,2271.24,26.135,5818.412
2015-02-09,3702.404,46.6,6869.567
2015-02-10,4049.782,43.874,7369.785
2015-02-11,3815.494,39.909,7145.736
2015-02-12,3977.377,37.664,6911.814
2015-02-13,3634.093,29.65,6396.454
2015-02-14,2276.229,9.183,3984.477
2015-02-15,1960.984,6.96,4371.105
2015-02-16,3879.874,31.846999999999998,6711.543
2015-02-17,3742.299,35.019,6533.65
2015-02-18,3599.338,32.409,6422.199
2015-02-19,3838.529,31.444,6366.411
2015-02-20,3525.051,23.76,6990.84
2015-02-21,2049.196,3.731,4638.097
2015-02-22,1988.351,7.437,3578.767
2015-02-23,3479.576,25.705,7938.6140000000005
2015-02-24,3564.912,30.716,7633.985
2015-02-25,3617.753,36.908,6972.879
2015-02-26,3333.517,28.412,6176.104
2015-02-27,3169.388,23.403,6645.7
2015-02-28,2103.713,8.551,3968.515
2015-03-01,1927.537,10.521,4214.391
2015-03-02,3660.7980000000002,31.858999999999998,7170.656
2015-03-03,3821.139,30.619,6970.6
2015-03-04,3746.418,33.275,6931.618
2015-03-05,3840.785,34.513,5832.992
2015-03-06,3349.996,28.034,5151.141
2015-03-07,1987.932,14.669,3445.1240000000003
2015-03-08,1891.442,7.702,3654.789
2015-03-09,3856.061,36.69,5686.21
2015-03-10,3827.606,41.498,5272.296
2015-03-11,3569.908,30.198999999999998,1037.042
2015-03-12,3556.925,36.747,3548.875
2015-03-13,3446.937,29.497,5017.297
2015-03-14,2315.79,12.155,4236.848
2015-03-15,2225.684,15.821,4392.904
2015-03-16,3744.209,37.717,5805.791
2015-03-17,3727.207,38.205,5533.481
2015-03-18,3462.391,34.228,5485.652
2015-03-19,3718.488,35.972,5808.977
2015-03-20,3334.998,24.663999999999998,4861.281
2015-03-21,2501.057,13.345,4366.719
2015-03-22,1724.059,6.575,3404.406
2015-03-23,3101.191,25.069,5641.755
2015-03-24,3123.847,23.244,5541.411
2015-03-25,3049.321,22.101,5407.594
2015-03-26,3181.395,21.494,5764.39
2015-03-27,2902.435,15.823,4136.422
2015-03-28,2309.714,8.975,3540.71
2015-03-29,1973.9479999999999,12.536,3578.7780000000002
2015-03-30,2944.3269999999998,20.187,5722.135
2015-03-31,2923.306,19.02,5616.885
2015-04-01,2905.506,17.899,5446.202
2015-04-02,2775.576,17.299,4967.35
2015-04-03,2286.515,3.464,4766.296
2015-04-04,1837.574,2.617,3523.185
2015-04-05,1646.698,6.323,3338.929
2015-04-06,2078.964,6.1579999999999995,4019.639
2015-04-07,2123.515,6.311,3902.305
2015-04-08,2820.915,18.669999999999998,3545.472
2015-04-09,2967.508,21.528,3327.258
2015-04-10,2852.069,15.23,3000.814
2015-04-11,1822.457,3.349,2776.217
2015-04-12,1781.121,7.646,3226.597
2015-04-13,3476.33,29.143,3912.31
2015-04-14,3451.779,30.661,3056.024
2015-04-15,3210.627,25.745,2381.798
2015-04-16,3535.512,28.729,2263.314
2015-04-17,3280.437,21.886,2988.036
2015-04-18,2052.466,8.191,2356.152
2015-04-19,2066.912,11.716,2686.885
2015-04-20,3312.496,30.315,3032.562
2015-04-21,3287.407,26.716,2731.39
2015-04-22,3273.195,25.878,2765.034
2015-04-23,3362.684,26.544,2709.161
2015-04-24,3227.783,21.092,2463.852
2015-04-25,2038.162,8.037,1995.54
2015-04-26,1814.546,10.906,2419.343
2015-04-27,3190.0190000000002,27.368,3824.23
2015-04-28,3221.206,25.919,3723.793
2015-04-29,3234.206,26.352,3690.518
2015-04-30,3255.812,24.049,3601.223
2015-05-01,3053.812,17.466,3790.757
2015-05-02,2166.334,4.2780000000000005,2954.518
2015-05-03,1770.583,6.687,2553.076
2015-05-04,2115.131,8.722999999999999,2440.016
2015-05-05,3289.227,28.261,2565.8
2015-05-06,3283.071,24.945,3578.887
2015-05-07,3202.714,23.387,3595.085
2015-05-08,3222.516,20.842,3260.685
2015-05-09,1948.767,11.214,2315.858
2015-05-10,1176.442,5.358,815.359
2015-05-11,2705.122,24.177,1428.551
2015-05-12,2861.328,25.077,1795.011
2015-05-13,2970.943,29.32,1862.278
2015-05-14,3233.027,28.668,2118.209
2015-05-15,2879.444,16.97,2017.856
2015-05-16,2210.485,9.644,1532.776
2015-05-17,2022.0,9.152,1521.614
2015-05-18,3128.8360000000002,20.556,2174.292
2015-05-19,3018.295,22.405,2273.705
2015-05-20,3049.125,21.206,2118.582
2015-05-21,2953.255,20.166,1918.087
2015-05-22,2877.842,15.228,1983.83
2015-05-23,1943.785,2.497,2497.276
2015-05-24,1686.926,5.877,2871.3
2015-05-25,2150.877,5.664,3559.535
2015-05-26,2097.228,6.905,3309.801
2015-05-27,2766.046,19.62,2123.405
2015-05-28,2722.95,19.719,1583.119
